Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits,Class
55874.3075,4.966255188,-15.09030535,0.015719697,96.5719697,0,2,nonDRNA
31240.7457,9.493995667,10.21229203,-0.492363636,79.70909091,0,2,nonDRNA
13277.6086,9.894218445,4.50590781,0.54796748,110.9756098,0,0,nonDRNA
20357.9928,6.690513611,-0.422704402,-0.27393617,70.63829787,0,16,nonDRNA
45426.4999,7.630455017,1.05750284,-0.219711538,99.80769231,0,0,nonDRNA
42732.0714,5.526268005,-7.859939051,-0.068274112,90.25380711,0,0,nonDRNA
48550.7686,6.095252991,-5.416209606,-0.372916667,89.65277778,0,0,nonDRNA
43563.258,7.216026306,0.546835898,-0.211428571,104.3116883,0,0,nonDRNA
32978.0339,8.169746399,2.880329866,-1.246263345,54.48398577,2,0,nonDRNA
111046.3941,6.307594299,-7.961360624,-0.540532242,69.60081883,0,0,nonDRNA
26905.628,5.350990295,-5.247303332,-0.29875,83.375,0,2,nonDRNA
288891.6122,6.730888367,-6.202034199,-0.192585328,95.17457827,0,6,nonDRNA
72824.08,5.858772278,-10.10318417,-0.230542636,83.56589147,0,6,nonDRNA
38463.8672,8.837852478,5.407114875,-0.137426901,102.9239766,0,0,nonDRNA
14950.7737,6.117149353,-3.69635299,-0.716535433,72.91338583,0,0,nonDRNA
39939.2743,6.232719421,-3.604775772,-0.365266106,81.79271709,0,0,nonDRNA
23144.2367,5.940696716,-3.045228622,-0.238164251,86.8115942,0,0,nonDRNA
14035.2259,5.251014709,-4.241750598,-0.073228346,103.7795276,16,0,nonDRNA
26339.0723,5.9739151,-3.924394763,-0.267982456,78.59649123,0,0,nonDRNA
26296.9917,5.9739151,-3.924394763,-0.276754386,77.3245614,0,0,nonDRNA
14378.3347,8.520515442,1.922446149,-0.460504202,76.30252101,12,2,nonDRNA
43107.1909,4.885932922,-15.93119164,0.011082474,101.0051546,0,0,nonDRNA
39402.81,5.691398621,-8.530778174,-0.136414566,89.3837535,0,0,nonDRNA
41732.303,8.614295959,2.875923269,-0.023469388,89.46428571,4,0,nonDRNA
28609.1275,4.907402039,-9.327664478,-0.019083969,99.54198473,0,6,nonDRNA
101992.9632,5.431312561,-26.37834867,-0.466925638,86.84794673,1,1,nonDRNA
102022.9895,5.431312561,-26.37834867,-0.467369589,86.84794673,1,1,nonDRNA
39271.6062,4.889671326,-17.83524695,-0.388046647,82.44897959,0,0,nonDRNA
32212.5874,6.282279968,-1.245394203,1.083774834,147.218543,0,0,nonDRNA
43437.861,5.068473816,-8.259244113,0.162216625,105.3400504,1,0,nonDRNA
24987.8533,8.955986023,5.792170797,0.043171806,93.78854626,2,0,nonDRNA
7590.9908,8.857933044,2.640148067,0.125757576,107.7272727,146,46,nonDRNA
15742.1851,10.52429962,13.03805201,-0.671014493,79.20289855,18,467,nonDRNA
32203.836,6.095039368,-5.32647642,0.059405941,98.34983498,0,0,nonDRNA
45372.1701,5.084922791,-9.964185425,0.023024831,87.08803612,0,0,nonDRNA
28985.9296,6.893028259,-0.371686663,-0.417131474,79.84063745,0,0,nonDRNA
29029.896,6.490028381,-2.3678772,-0.436653386,79.44223108,0,0,nonDRNA
31157.8551,5.006202698,-10.18650162,3.66E-04,101.3186813,0,3,nonDRNA
148751.9386,7.560600281,2.630203873,-0.6561051,90.50231839,11,12,nonDRNA
88701.2159,5.458763123,-18.02538141,-0.373477157,75.44416244,0,0,nonDRNA
174884.9885,5.011756897,-67.63894971,-0.447300613,87.79754601,0,2,nonDRNA
51933.2152,5.363059998,-9.02382134,-0.084067086,91.06918239,0,0,nonDRNA
73296.9689,5.716499329,-16.374783,-0.283076923,91.30769231,0,0,nonDRNA
31934.4383,9.193748474,4.865124206,-0.252881356,84.44067797,0,0,nonDRNA
13326.1593,5.773643494,-4.866834785,-0.495652174,82.08695652,0,0,nonDRNA
51693.1976,5.786888123,-5.026090524,-0.044444444,93.35429769,0,8,nonDRNA
27092.0182,6.108283997,-2.136437019,0.123076923,99.23076923,9,0,nonDRNA
27005.6978,5.509178162,-3.297517341,0.025793651,93.80952381,0,0,nonDRNA
49319.7249,5.562477112,-5.187787956,-0.241629956,79.75770925,0,5,nonDRNA
63457.2773,4.920433044,-25.92182043,-0.185514834,99.04013962,0,0,nonDRNA
16426.9782,5.339561462,-4.238344217,-0.110273973,102.8082192,0,10,nonDRNA
32908.6841,6.20388031,-5.167719528,-0.317785235,91.61073826,8,0,nonDRNA
24146.2767,8.357093811,2.026814826,0.031944444,110.0462963,0,0,nonDRNA
44661.0161,5.967506409,-8.924229959,-0.140942928,90.09925558,0,0,nonDRNA
54433.2282,6.662849426,-1.471335734,-0.069354839,100.3225806,6,0,nonDRNA
41069.8767,4.960594177,-16.7155133,-0.077747989,92.57372654,1,4,nonDRNA
18932.4592,5.454063416,-6.006398624,-0.334302326,81.68604651,0,1,nonDRNA
23950.518,5.711585999,-4.940773123,-0.040182648,100,0,0,nonDRNA
18026.976,5.923927307,-2.264088845,-0.046625767,97.54601227,0,20,nonDRNA
32214.9675,7.680870056,0.863928417,-0.340273038,82.32081911,1,0,nonDRNA
28894.6907,9.332069397,6.941749584,-0.02247191,105.6554307,0,0,nonDRNA
51540.0247,8.648902893,4.555957195,-0.343400447,85.10067114,0,0,nonDRNA
46379.8099,6.193840027,-3.721568536,-0.095971564,103.2464455,2,0,nonDRNA
24438.5065,5.566856384,-3.305801073,0.04,94.95454545,0,2,nonDRNA
49757.3203,5.24054718,-17.23565658,-0.130415755,92.91028446,0,0,nonDRNA
60690.722,5.65422821,-14.69188647,-0.110181818,84.69090909,0,0,nonDRNA
17053.7567,5.001396179,-4.463299008,-0.060526316,112.7631579,0,0,nonDRNA
29063.2354,6.391441345,-1.887623329,-0.021978022,91.13553114,0,17,nonDRNA
31195.6568,5.0414505,-10.11885437,-0.34082397,94.98127341,0,0,nonDRNA
38524.7902,6.118003845,-5.332414813,-0.413595166,91.63141994,0,0,nonDRNA
17596.9875,8.42855072,1.932009514,-0.630967742,73.67741935,0,0,nonDRNA
67083.9209,6.270744324,-5.093416425,-0.212876254,98.52842809,0,0,nonDRNA
18421.0418,4.40827179,-12.40383457,0.045454545,95.6969697,0,0,nonDRNA
24700.9289,8.681266785,2.764231902,0.059009009,108.8738739,0,0,nonDRNA
37027.565,7.026329041,0.053422442,-0.266153846,93.87692308,0,0,nonDRNA
15473.1225,5.570487976,-3.223833502,0.179285714,110.8571429,0,0,nonDRNA
79775.9467,5.187034607,-17.48944786,-0.408,70.26206897,5,0,nonDRNA
54159.5734,5.134162903,-17.56278645,-0.174493927,87.46963563,0,0,nonDRNA
59215.8948,8.217597961,1.908434349,-0.327639155,75.08637236,2,0,nonDRNA
28135.6461,5.108100891,-13.50056704,0.041729323,98.60902256,0,0,nonDRNA
28041.5733,5.102226257,-12.59055169,0.061278195,98.98496241,0,0,nonDRNA
12670.4659,8.600517273,1.74295169,0.059292035,91.4159292,0,0,nonDRNA
14320.4165,8.951072693,2.741952689,0.217692308,94.46153846,0,0,nonDRNA
51126.1999,8.613334656,6.223887137,-0.141318681,87.42857143,0,0,nonDRNA
49811.1412,9.273002625,8.8185649,0.79869281,110.3921569,0,0,nonDRNA
67467.2531,5.688194275,-13.03039097,-0.431794872,76.88888889,0,0,nonDRNA
54372.3192,6.925926208,-0.290777001,-0.048232848,92.86902287,0,0,nonDRNA
37728.318,6.252372742,-1.327983462,-0.503466667,59.12,0,0,nonDRNA
29010.7659,7.174797058,0.460660779,-0.174319066,114.6303502,8,20,nonDRNA
101717.7545,9.132865906,37.94080884,-0.411612903,70.39784946,0,0,nonDRNA
151710.9119,6.203453064,-9.646927802,-0.025147493,84.71976401,6,30,nonDRNA
49607.2229,8.094978333,2.806566346,-0.227489177,85.62770563,0,0,nonDRNA
26413.6412,5.42490387,-7.797560854,-0.409836066,72.70491803,0,0,nonDRNA
56805.7918,8.717582703,6.529522163,-0.151292247,92.50497018,0,0,nonDRNA
60283.0142,5.717140198,-12.92005963,-0.33853211,83.1559633,2,0,nonDRNA
27324.803,9.439414978,11.22365415,-0.112955466,88.46153846,0,0,nonDRNA
37985.6374,8.410820007,2.490050594,-0.565079365,56.87830688,0,0,nonDRNA
77522.2504,9.622383118,23.47705977,0.004782609,104.1449275,4,3,nonDRNA
29809.9408,9.008110046,4.290643117,-0.39962406,85.82706767,0,0,nonDRNA
28475.5968,5.187782288,-5.214089193,-0.283076923,76.11538462,0,0,nonDRNA
29287.557,5.732307434,-4.026217884,-0.346743295,81.07279693,0,0,nonDRNA
54372.9739,5.357292175,-11.74575319,-0.537190083,77.7892562,1,1,nonDRNA
61719.4704,8.248039246,3.61802009,-0.189698046,82.5044405,0,16,nonDRNA
96347.0103,5.694709778,-18.31718123,-0.3632,73.49714286,5,1,nonDRNA
19159.1291,6.518119812,-1.076703737,-0.091616766,94.49101796,0,0,nonDRNA
50195.6733,8.541770935,4.54600512,-0.218161926,89.86870897,0,3,nonDRNA
73705.832,5.524986267,-13.44899272,-0.407849294,87.83359498,0,0,nonDRNA
75422.3025,9.335273743,17.77342372,-0.564872945,73.94618834,0,17,nonDRNA
66245.4074,6.589149475,-2.136169466,-0.288557214,86.56716418,0,0,nonDRNA
32568.4634,5.198570251,-11.77873911,-0.695035461,78.79432624,0,5,nonDRNA
36166.199,6.75075531,-0.737532834,-0.178834356,92.45398773,0,0,nonDRNA
47994.5215,4.334465027,-54.77006585,-1.089423077,60.02403846,0,3,nonDRNA
26499.5904,5.477027893,-5.087709184,-0.345736434,64.26356589,0,0,nonDRNA
56559.756,8.869895935,8.954638536,-0.456262834,74.68172485,0,1,nonDRNA
66791.6395,5.324501038,-16.28099639,-0.588013699,64.8630137,17,0,nonDRNA
32186.106,4.913276672,-10.04071436,-0.351360544,61.12244898,0,0,nonDRNA
28394.1355,9.435035706,12.01551449,-0.414107884,101.0373444,0,0,nonDRNA
16466.4961,5.084495544,-9.878150738,-0.505797101,86.08695652,0,0,nonDRNA
18233.8637,6.579322815,-0.979597333,-0.254938272,92.83950617,0,2,nonDRNA
17726.2546,6.189353943,-2.048414364,-0.242675159,88.28025478,0,0,nonDRNA
27991.8695,5.635215759,-5.017389563,-0.143359375,99.8046875,0,0,nonDRNA
30515.1122,6.620552063,-1.50977842,-0.129090909,91.41818182,0,0,nonDRNA
22997.8652,6.178565979,-2.851499692,-1.027748691,70.9947644,0,0,nonDRNA
77101.9576,5.078620911,-24.37951313,-0.144866385,95.3164557,0,13,nonDRNA
99730.7305,5.839332581,-9.372238886,-0.633594625,72.58678611,1,0,nonDRNA
112093.4717,6.209114075,-7.644947568,-0.259860558,84.27290837,0,0,nonDRNA
36825.3937,5.277503967,-13.44299678,-0.487421384,78.83647799,0,0,nonDRNA
126566.1136,5.301429749,-42.20289749,-0.365846995,93.92531876,0,1,nonDRNA
17390.8702,5.876930237,-1.388253909,-0.246451613,98.19354839,0,0,nonDRNA
25508.1244,5.364341736,-6.139295446,-0.182819383,90.26431718,0,0,nonDRNA
42686.2652,8.259361267,1.980999905,-0.159685864,89.37172775,1,0,nonDRNA
18545.5423,8.800254822,4.612566373,-0.084375,82.8125,0,5,nonDRNA
27933.9744,6.806510925,-0.695856377,-0.493023256,68.48837209,0,0,nonDRNA
60715.1582,7.01436615,0.037037918,-0.319963702,81.77858439,0,0,nonDRNA
61840.5675,8.445533752,4.620855334,-0.209430605,81.28113879,0,16,nonDRNA
45394.7354,8.072868347,1.930599918,-0.06722488,90.14354067,0,0,nonDRNA
19395.0376,7.563911438,0.70771257,-0.247428571,71.31428571,1,1,nonDRNA
51946.6604,5.268318176,-13.70116146,-0.303411514,74.79744136,0,0,nonDRNA
40924.3331,8.203071594,1.867349277,-0.089459459,99.35135135,0,3,nonDRNA
17612.0795,5.154777527,-4.293741294,0.178571429,102.3214286,10,1,nonDRNA
51123.3602,7.10344696,0.328939942,-0.23583691,74.12017167,0,0,nonDRNA
51441.65,6.875297546,-0.49448016,-0.277038627,73.69098712,0,0,nonDRNA
45361.5052,9.656669617,19.84322696,-0.360240964,71.90361446,1,0,nonDRNA
36119.4876,9.396690369,14.00888633,-0.172644377,78.23708207,3,0,nonDRNA
36688.7347,6.075386047,-4.621821085,-0.254878049,86.52439024,0,0,nonDRNA
25519.4489,6.894630432,-0.179350662,-0.367579909,77.57990868,0,0,nonDRNA
31345.0152,6.363563538,-1.913783206,0.185810811,98.88513514,0,0,nonDRNA
30089.1961,5.47820282,-2.392521095,0.522710623,105.4212454,0,0,nonDRNA
23502.6641,5.762107849,-2.316894478,-0.2647343,86.42512077,0,0,nonDRNA
13611.4575,6.02999115,-2.958430932,-0.428571429,73.78151261,0,0,nonDRNA
15426.513,7.684928894,0.574976156,0.013513514,84.05405405,0,0,nonDRNA
108004.4732,4.877494812,-47.68796282,0.056185567,95.24742268,0,0,nonDRNA
13966.6304,5.416465759,-2.35658141,0.334722222,82.01388889,4,0,nonDRNA
24536.9645,7.76877594,1.358380505,-0.285972851,91.80995475,0,0,nonDRNA
88060.7901,9.133399963,17.33011414,-0.847191011,66.19225968,0,0,nonDRNA
119927.2772,4.456764221,-53.16771638,-0.349687221,61.01876676,0,0,nonDRNA
40612.1266,8.36264801,3.439219196,-0.372207084,73.21525886,0,0,nonDRNA
23396.5348,5.073814392,-8.048696228,0.057990868,90,0,18,nonDRNA
75563.9477,5.400871277,-16.3745752,-0.173233083,88.88721805,0,0,nonDRNA
20142.1916,8.795875549,3.625685689,0.6375,113.0681818,4,0,nonDRNA
87497.1431,6.167884827,-10.13134734,-0.093467337,90.65326633,0,0,nonDRNA
262624.554,5.460899353,-52.32976102,-0.542581727,66.50880134,5,0,nonDRNA
31632.8926,8.954811096,10.63049403,-0.268085106,77.62411348,0,13,nonDRNA
46005.1364,7.812568665,1.437110789,-0.109268293,107.5609756,7,0,nonDRNA
79467.5002,5.892631531,-6.778365385,-0.108115543,92.02200825,5,12,nonDRNA
54010.0509,8.074256897,2.747871135,-0.181162325,94.18837675,4,0,nonDRNA
16008.4348,6.393791199,-1.171087325,-0.066891892,86.95945946,0,0,nonDRNA
7639.0777,10.45359039,6.670612279,0.114285714,103.2857143,1,4,nonDRNA
95977.3855,6.769340515,-1.497393482,-0.366511085,85.78763127,0,2,nonDRNA
28821.4822,8.422142029,3.040380229,-0.041729323,88.23308271,0,0,nonDRNA
73184.716,9.269691467,15.61332677,-1.0093702,57.49615975,0,3,nonDRNA
40140.4129,8.381874084,2.90442768,0.145888594,93.84615385,4,0,nonDRNA
49838.6645,8.608207703,6.578725113,-0.278504673,85.14018692,5,5,nonDRNA
96810.7319,7.309593201,1.301523153,-0.35034642,85.20785219,0,2,nonDRNA
68447.0028,5.243751526,-22.82643478,-0.383250415,77.74461028,2,0,nonDRNA
48737.4054,4.192405701,-30.19538248,-0.413846154,57.91208791,0,0,nonDRNA
26139.9507,8.78754425,4.089270233,-0.282403433,78.36909871,0,10,nonDRNA
72732.0069,8.947975159,24.59261586,-0.530331754,81.15323855,0,0,nonDRNA
22683.8354,6.209434509,-1.31278794,-0.224880383,94.35406699,8,0,nonDRNA
64980.5808,5.06526947,-22.36670473,-0.169191919,85.65656566,0,8,nonDRNA
33508.0764,7.774757385,1.360943991,0.098427673,91.98113208,0,0,nonDRNA
65169.5207,5.030662537,-22.45405681,-0.253010033,81.00334448,0,22,nonDRNA
42915.0593,8.830375671,3.467890019,-0.28478803,74.48877805,0,0,nonDRNA
121014.7246,5.478843689,-22.76194785,-0.320925926,87.62962963,0,0,nonDRNA
56031.8167,5.826515198,-9.305868015,-0.293638171,81.33200795,0,0,nonDRNA
118084.3243,4.684913635,-50.8494184,-0.291376147,80.64220183,0,0,nonDRNA
36589.7102,4.635780334,-21.97472891,-0.155696203,98.48101266,0,0,nonDRNA
54645.3531,5.935783386,-8.996835235,-0.029783037,86.74556213,0,2,nonDRNA
35484.3007,8.927574158,6.886474963,0.121068249,96.40949555,0,0,nonDRNA
16995.9725,8.540596008,2.008071416,0.531410256,108.3333333,0,12,nonDRNA
27538.2025,6.794761658,-0.634932352,-0.53553719,83.55371901,0,0,nonDRNA
12894.4196,9.664146423,4.580502306,0.66754386,125.6140351,0,0,nonDRNA
80769.5862,5.522209167,-20.56489794,-0.332394366,80.70422535,0,0,nonDRNA
78939.4211,8.528846741,10.47657788,-0.611538462,61.6951567,0,0,nonDRNA
63104.416,5.898078918,-7.534617327,-0.306737589,88.33333333,16,0,nonDRNA
19313.7914,5.395530701,-9.6020495,-0.417964072,91.13772455,0,0,nonDRNA
28438.8273,8.933982849,4.663606541,-0.207509881,85.17786561,2,0,nonDRNA
57249.8654,9.430549622,14.50765124,-0.225146199,92.80701754,9,0,nonDRNA
55073.2533,5.67665863,-8.594291094,0.02990099,103.1485149,0,0,nonDRNA
23458.3418,5.870201111,-10.71040964,-0.473399015,79.90147783,0,0,nonDRNA
46439.7125,5.092079163,-10.0552308,-0.004807692,72.11538462,6,0,nonDRNA
56104.8887,5.420310974,-17.027363,-0.253629032,81.95564516,0,0,nonDRNA
17142.5658,6.412910461,-1.169115767,-0.397419355,82.96774194,1,16,nonDRNA
25909.7585,4.847373962,-8.27025899,-0.209009009,87.74774775,0,0,nonDRNA
21641.2556,5.775245667,-1.428251487,-0.126066351,66.20853081,0,0,nonDRNA
60541.9833,5.425331116,-14.36228146,-0.224029575,84.73197782,0,0,nonDRNA
32632.2551,4.833381653,-17.70559973,-0.181338028,99.92957746,0,0,nonDRNA
10675.137,4.749855042,-5.44943829,-0.149,78.1,0,1,nonDRNA
24722.0889,8.345664978,2.360040207,-0.417567568,83.55855856,0,0,nonDRNA
43607.8638,8.433891296,3.620146822,0.154871795,105.2051282,0,0,nonDRNA
14716.8796,6.582954407,-0.978044173,-0.315267176,86.5648855,0,0,nonDRNA
14702.8125,7.79964447,1.018146364,-0.475572519,77.55725191,0,0,nonDRNA
97476.0695,6.333229065,-4.410605567,0.083108108,96.62162162,0,0,nonDRNA
28821.6375,9.420188904,8.040721679,-0.11640625,101.328125,13,3,nonDRNA
67228.9913,9.706336975,9.832024103,-0.354220779,90.34090909,3,0,nonDRNA
83259.5541,8.649864197,6.922189004,-0.529066667,81.93333333,0,0,nonDRNA
26489.3685,8.273994446,1.920222142,-0.117427386,83.81742739,0,18,nonDRNA
16999.1919,4.72592926,-10.04399308,-0.138709677,88.70967742,0,0,nonDRNA
58719.0189,5.745124817,-8.476497187,-0.260877863,88.33969466,22,0,nonDRNA
29546.8281,9.041114807,6.004775965,-0.124817518,86.09489051,1,32,nonDRNA
29386.5583,8.677955627,4.07698006,-0.091911765,88.93382353,1,20,nonDRNA
25222.4182,6.542686462,-1.626509979,-0.317699115,74.73451327,0,8,nonDRNA
81581.8795,5.532356262,-19.49327375,-0.274592391,87.83967391,0,4,nonDRNA
391509.2478,5.897117615,-116.5136893,-0.460475352,74.90610329,0,0,nonDRNA
59719.6382,9.210945129,9.077702643,-0.072332731,100.5605787,12,0,nonDRNA
31941.7076,8.58908844,2.497387701,-0.361428571,96.5,0,0,nonDRNA
15694.9268,7.015541077,0.027803834,-0.243971631,83.75886525,0,0,nonDRNA
15954.3929,7.017356873,0.031044357,-0.004137931,92.75862069,0,0,nonDRNA
16340.0948,4.220176697,-17.30793205,-0.287248322,75.90604027,15,0,nonDRNA
23391.7364,5.009941101,-5.383962188,-0.025,95.59090909,0,0,nonDRNA
58243.2711,5.519432068,-10.56007557,-0.246768061,85.17110266,18,0,nonDRNA
10834.5108,6.504875183,-1.057660654,-0.396774194,96.4516129,0,0,nonDRNA
19384.3041,5.943580627,-3.046029724,0.027683616,109.8870056,0,1,nonDRNA
50867.0072,6.412376404,-3.34042795,-0.416997792,77.30684327,0,0,nonDRNA
54190.1777,5.566963196,-12.3459208,-0.140123457,91.72839506,0,14,nonDRNA
62670.5792,5.973701477,-6.437042358,-0.414025501,68.92531876,0,1,nonDRNA
31948.0168,5.910148621,-4.791133231,0.172727273,111.6835017,0,12,nonDRNA
29472.2639,8.842552185,3.769187747,-0.169230769,106.8461538,0,0,nonDRNA
22331.6368,4.789909363,-8.232882172,0.085436893,85.87378641,0,2,nonDRNA
20474.3769,5.254859924,-7.943467965,-0.294565217,91.63043478,0,0,nonDRNA
21402.7233,6.298408508,-1.939920796,0.098963731,112.1761658,0,0,nonDRNA
34438.119,5.940910339,-5.574640396,0.194333333,118.9,0,8,nonDRNA
504606.3219,5.163856506,-169.7359524,-0.510805458,64.1153169,1,0,nonDRNA
44782.0595,5.470619202,-12.32604431,-0.233995037,90.27295285,0,0,nonDRNA
28824.3582,4.831031799,-13.07495116,-0.332209738,81.08614232,0,0,nonDRNA
38567.5133,8.269828796,4.277348089,-0.690588235,63.97058824,0,0,nonDRNA
45022.068,5.466667175,-9.714697042,0.080987654,99.48148148,0,2,nonDRNA
18146.6407,9.426811218,6.820353628,-0.082634731,88.68263473,0,0,nonDRNA
11532.3905,5.792976379,-3.975469429,0.015384615,95.67307692,0,0,nonDRNA
13523.2865,4.990821838,-5.299153479,-0.33697479,84.28571429,0,0,nonDRNA
13449.2504,5.168876648,-4.298584539,-0.289915966,85.12605042,0,0,nonDRNA
80487.0356,8.951393127,13.82716612,-0.378792135,82.75280899,0,0,nonDRNA
26208.2972,7.807441711,0.725268755,-0.033050847,105.3813559,0,0,nonDRNA
44938.98,4.888282776,-16.12235486,-0.150483092,91.28019324,0,0,nonDRNA
61670.3965,9.368919373,24.29492585,-0.281425891,93.62101313,12,0,nonDRNA
32697.2228,9.567695618,8.003735753,0.908469055,126.3843648,0,0,nonDRNA
20505.7281,6.286018372,-2.728177081,-0.012087912,105.4395604,0,4,nonDRNA
20495.6896,6.286018372,-2.728177081,-0.007692308,105.4395604,0,4,nonDRNA
40460.0793,5.569847107,-8.700218368,-0.559944751,71.4640884,0,0,nonDRNA
40332.9333,5.555107117,-8.704830291,-0.519337017,72.26519337,0,0,nonDRNA
58418.7573,4.985054016,-17.61230194,-0.234444444,66.14814815,0,0,nonDRNA
25471.3403,9.286781311,7.844768503,-0.309090909,82.33766234,10,0,nonDRNA
33092.9573,6.047294617,-4.62941156,-0.104590164,97.93442623,0,0,nonDRNA
33993.3257,5.273017883,-8.12629184,-0.221782178,95.67656766,2,0,nonDRNA
45069.769,8.12146759,3.103715877,-0.050843373,83.25301205,8,0,nonDRNA
19313.9921,5.322044373,-5.127168524,-0.003409091,97.61363636,0,3,nonDRNA
426749.6152,5.636817932,-81.23730032,-0.694816825,87.53595658,0,0,nonDRNA
22731.7976,5.175819397,-11.60294484,-0.158291457,92.16080402,0,0,nonDRNA
46491.9356,6.535316467,-1.072770877,-0.370415648,94.93887531,0,0,nonDRNA
46742.6705,5.876075745,-6.644578857,-0.836124402,56.77033493,3,0,nonDRNA
17558.8832,5.962486267,-7.178494485,-0.220886076,93.79746835,0,0,nonDRNA
69397.9204,5.333152771,-21.76954003,-0.422036728,86.62771285,0,0,nonDRNA
222628.6939,5.14730072,-64.57202646,-0.52991453,74.26344897,0,0,nonDRNA
37443.1557,7.107826233,0.242932094,-0.247734139,93.71601208,0,0,nonDRNA
116403.2405,6.105506897,-12.03740255,-0.255396371,88.39541547,0,0,nonDRNA
57041.232,8.952033997,8.275266831,-0.155226824,79.44773176,0,0,nonDRNA
193461.4595,8.319389343,9.731230486,-0.675309369,77.20094284,0,0,nonDRNA
36102.0811,5.152534485,-10.98359691,-0.382371795,76.92307692,0,0,nonDRNA
34166.5141,5.510246277,-5.186480374,0.108917197,90.98726115,0,0,nonDRNA
37916.7323,6.776924133,-0.343387862,-0.211242604,92.63313609,12,0,nonDRNA
15867.5434,6.312934875,-1.202740663,0.15106383,113.9007092,0,0,nonDRNA
20900.8947,5.891349792,-4.812488231,-0.22513369,95.29411765,0,0,nonDRNA
23841.2444,5.079475403,-7.302758613,-0.136818182,89.63636364,0,0,nonDRNA
141471.9639,5.295021057,-45.80458479,-0.223552124,86.62548263,4,4,nonDRNA
22074.0543,5.79724884,-2.310121815,-0.512307692,75.84615385,0,1,nonDRNA
74140.5437,8.297065735,5.96932472,-0.158308157,84.12386707,0,0,nonDRNA
90118.603,5.823738098,-12.81990886,-0.430493827,96.18518519,0,0,nonDRNA
19322.7893,5.219398499,-6.113203193,-0.347904192,82.2754491,0,0,nonDRNA
26413.5477,4.187919617,-25.02178125,-0.0048583,92.30769231,0,0,nonDRNA
107533.0301,4.862754822,-34.61323976,-0.203803804,82.27227227,10,6,nonDRNA
23653.9972,6.589897156,-0.961080457,0.048878924,91.47982063,0,0,nonDRNA
4297.2729,3.794639587,-2.505923381,1.407894737,120.5263158,0,0,nonDRNA
49642.4957,5.483436584,-10.66374861,-0.628275862,68.4137931,0,0,nonDRNA
36908.2519,7.178855896,0.417489899,-0.040233236,92.59475219,0,0,nonDRNA
54151.2457,5.494010925,-14.16757805,-0.369537815,71.74369748,0,0,nonDRNA
43437.4609,5.373954773,-8.874089401,-0.546315789,65.5,0,0,nonDRNA
26725.1995,8.777610779,4.89224735,-0.667532468,60.38961039,7,0,nonDRNA
20862.0167,5.903526306,-5.625382642,-0.227932961,92.62569832,0,7,nonDRNA
